timestep,vehicle_id,x,y,speed,angle,edge
0,veh_31,3178.6119507975977,3611.0566315036117,23.55215942581573,0.48619204771417224,motorway_A6
0,veh_32,2980.4711769234946,2461.153144096002,23.727666679452188,180.46163599748724,motorway_A1
0,veh_33,2339.4494195368425,3304.379360720358,31.562122648508705,89.79002693424258,motorway_A1
0,veh_34,3204.786893429433,2928.0297288249144,31.099094452008565,270.1595964763777,motorway_A3
0,veh_35,3647.5504593245782,3245.6857362112764,34.33332175117552,179.9177687356146,motorway_A6
0,veh_36,2216.2790186272778,2640.375593198758,33.37568476979507,269.8749806166277,motorway_A1
0,veh_37,2392.2706023243695,3755.188898681817,23.13465202261805,269.64760859307313,motorway_A1
0,veh_38,2998.378091206176,2589.1123398483796,33.33952858263211,179.88264196561093,motorway_A3
0,veh_39,3207.7200056163665,3864.5044806206643,31.06800570447225,269.936029090411,motorway_A3
0,veh_40,3700.7851749263054,2843.151186269138,29.532890116163514,270.04449595982356,motorway_A1
0,veh_41,3768.9303892687776,2624.1546562818016,26.51639534878352,180.4002767216539,motorway_A1
0,veh_42,2129.2472561953095,3516.4772115005526,25.67511860298683,180.13378432477577,motorway_A6
0,veh_43,3354.072787891658,2197.581065366393,26.889584464802848,269.57123420713043,motorway_A1
0,veh_44,3025.425869571088,3966.715848073537,33.10265941718488,89.74177625400294,motorway_A3
0,veh_45,3090.216605280348,2815.394539155297,30.153861992054967,90.41552787977858,motorway_A1
0,veh_46,3514.278462373415,3400.9967595826283,22.61096060546967,180.09566527226897,motorway_A3
0,veh_47,2329.752501680599,3235.976410010043,35.771654971804416,0.1955483830760878,motorway_A3
0,veh_48,2365.4681532921168,3304.185026411849,29.83815117579234,269.99289323663646,motorway_A3
0,veh_49,3453.4877484191697,2198.063581586422,34.81328708309473,270.2496460763332,motorway_A6
0,veh_50,2455.624293504635,3676.894289933809,34.24969049833593,180.47030892965094,motorway_A6
0,veh_51,3319.5216458274685,2369.830990738046,30.25070576672594,90.32544453422207,motorway_A3
0,veh_52,2168.066847887596,2188.211669550358,33.44621452681178,-0.2759424398987492,motorway_A1
0,veh_53,2870.241592868765,2175.780227995307,31.934849380812384,-0.31250274120093036,motorway_A1
0,veh_54,2119.497551845223,2926.338337008007,26.63918134807921,0.4792315581239417,motorway_A6
0,veh_55,2934.846108726801,2130.2470360930424,30.000820893951506,-0.39440066387144734,motorway_A1
0,veh_56,3354.001112678647,3469.9288410978884,27.209084252488843,-0.3961668071856991,motorway_A6
0,veh_57,3743.630667750273,3401.803761394516,34.91817561211437,269.6927516028809,motorway_A1
0,veh_58,2782.384413937197,3335.362704658264,30.701971451974995,270.1896885098987,motorway_A3
0,veh_59,2414.332054576834,3923.350217181328,26.90890405625298,90.4202360261253,motorway_A6
0,veh_60,3754.629400275394,3929.285198276,35.57173511087716,270.32171729979495,motorway_A1
0,veh_61,3718.8076837903827,2137.3236720795676,23.456836858403793,269.5791562699017,motorway_A1
0,veh_62,3431.5759450553805,2644.480685545309,29.407425748257385,179.52254722648945,motorway_A1
0,veh_63,3769.634397152171,2812.0453544764973,23.236594171565038,0.3732273899287496,motorway_A1
0,veh_64,3409.456938035039,3093.9196789813122,25.7403312742443,89.5497785131424,motorway_A1
0,veh_65,3077.3588821135645,3857.342585238213,25.641090159558953,270.24416789340654,motorway_A1
0,veh_66,3169.519925572001,2679.852413556772,27.374657684307895,0.1278941438129232,motorway_A3
0,veh_67,3614.114874150819,3344.3392405347736,23.358518738141502,90.32602573570072,motorway_A1
0,veh_68,2286.5058964640625,3097.3802306363705,31.690273091290404,90.37789056175676,motorway_A1
0,veh_69,2765.272634530582,3004.749653941086,29.557871409004097,269.9402368926071,motorway_A1
0,veh_70,2648.097483822803,3101.6635634142904,26.227845814170283,-0.15579049962576286,motorway_A6
0,veh_71,3392.5513518550842,2696.2916212873533,25.3025812896976,0.13073104963199067,motorway_A3
0,veh_72,2310.0851286479033,2383.186615069422,31.315306534789894,179.7974322478259,motorway_A6
0,veh_73,3059.9490560912127,3098.085841192612,34.11042792319226,179.5796641112835,motorway_A1
0,veh_74,2709.5059828439094,3829.4844635472273,31.05758879436557,90.48457675489023,motorway_A6
0,veh_75,3668.7708337305094,2818.340056180241,23.613143160919094,180.07009868771684,motorway_A1
0,veh_76,2822.6549956740346,3701.3184816447033,35.22053311199994,89.92910179472129,motorway_A1
0,veh_77,2174.466304341682,2973.2375222628634,23.817403840217914,270.35455284824104,motorway_A3
0,veh_78,2824.9809164214334,3376.0637863094626,27.765922595331972,180.29719635670983,motorway_A3
0,veh_79,2177.2789301608855,3566.2288319718264,25.954711099141985,0.16894910897395732,motorway_A6
0,veh_80,2450.496359803827,3599.4799233048107,29.608879178763587,269.67658888603904,motorway_A6
0,veh_81,3814.9117469619,3848.5148425921425,24.979166105313393,90.14455734159297,motorway_A1
0,veh_82,3265.3715956618307,3619.092323876597,27.61720841007972,269.87315877410856,motorway_A6
0,veh_83,3123.182279574414,3837.7524803401056,25.79691947677666,90.04316258609757,motorway_A3
0,veh_84,3123.621353653344,2934.1548811444027,31.27098322369894,90.43669784786688,motorway_A1
0,veh_85,2833.2924960708033,2031.7846237836782,30.101874179776285,270.2579837511224,motorway_A6
0,veh_86,2013.4069674791156,2669.7547765287686,22.42303572366363,270.23785919475506,motorway_A6
0,veh_87,3192.5070312917633,3611.0783116748166,27.66553232253099,-0.21055307233592757,motorway_A6
0,veh_88,3345.828688591935,3233.3084455267126,35.7962261942532,90.28299838302156,motorway_A6
0,veh_89,2263.5116581851707,3807.187228194787,23.58477445879721,0.40334681404409534,motorway_A6
0,veh_90,3156.6388007274445,2436.06571130608,31.84916409708101,269.755800226907,motorway_A6
0,veh_91,2633.4233459204315,3608.8486072950204,30.189875853520867,90.3466740798558,motorway_A1
0,veh_92,3077.843789104195,3371.25399899909,33.436196675105,-0.09705366009683569,motorway_A3
0,veh_93,3672.9908206427076,3835.0170471756046,30.926706963709805,270.1519191194452,motorway_A3
0,veh_94,2372.564582876843,2221.958855351333,28.195504521443834,-0.04880242738081675,motorway_A3
0,veh_95,3114.8677149746095,3988.785558331404,35.42485297147166,270.41721406168995,motorway_A1
0,veh_96,2308.8688229030267,2440.488858114445,33.512263227251324,89.62247933726374,motorway_A6
0,veh_97,2455.468714288008,3346.4349490158747,24.521523233543785,270.15164561313554,motorway_A6
0,veh_98,2162.3390203242943,2283.0376159626144,30.338059000112292,179.65829729785364,motorway_A1
0,veh_99,2661.85226759116,2396.2365087549506,23.476952439107134,269.74937887924915,motorway_A6
0,veh_100,3495.418009955172,3520.183825600743,33.88655706845786,269.9626386660111,motorway_A1
0,veh_101,2270.087119831716,2784.6558747957592,31.587283143440388,270.2325298788386,motorway_A6
0,veh_102,2466.6859834340853,2071.298278852714,25.99417373643337,270.2002157861523,motorway_A3
0,veh_103,3249.752010126266,3645.0102709467174,30.735333279227127,-0.21217611014003934,motorway_A6
0,veh_104,2182.4620669025207,2006.9464414572537,25.227705203810505,89.93199144456314,motorway_A6
0,veh_105,3053.831416230957,2791.6087294978615,30.32933485341117,89.79322668506421,motorway_A1
0,veh_106,3931.636021229576,2418.5510839071844,25.914883361657537,179.6092237326857,motorway_A3
0,veh_107,2462.5137046133473,3334.480607326266,25.11058494248845,-0.019291813963274396,motorway_A6
0,veh_108,3820.4911037488564,4003.6694582583195,28.979478119458918,0.3999270179028971,motorway_A6
0,veh_109,2858.071220195349,2409.9604242023006,25.900958735991097,179.60967271176025,motorway_A6
0,veh_110,2167.4609119877364,2782.7998591615515,30.73865407192771,269.9947369663112,motorway_A6
0,veh_111,3857.105369367584,3263.306797177559,33.81708447634726,269.57327542574944,motorway_A6
0,veh_112,3581.1013297039976,2973.610400263012,24.52342905069686,0.4793263967099479,motorway_A3
0,veh_113,2639.87404874271,2133.9393002522615,28.822270143100905,270.2770685812372,motorway_A3
0,veh_114,2186.1410794895787,2646.6443840351367,33.56830187570618,-0.46170374329797004,motorway_A6
0,veh_115,2123.8297809954356,3365.5096892725355,32.81690954757724,89.75712608979583,motorway_A6
0,veh_116,2691.2755153820253,3452.2498556271094,28.61202731118962,179.7285972795863,motorway_A1
0,veh_117,3157.347746671427,2535.270586742313,22.66673315930438,0.23746568722117567,motorway_A3
0,veh_118,2986.4591787375157,3039.5741896382347,32.85380896874525,-0.3930181932536978,motorway_A1
0,veh_119,2354.3602572648037,2715.7665580456555,34.92197743404506,179.7040378075496,motorway_A1
1,veh_0,3087.1462516837037,3927.4523668554584,31.956404871007624,0.23949177353466222,motorway_A1
1,veh_1,2799.86871502435,3192.357633283655,26.652017667811485,270.66934115314837,motorway_A6
1,veh_2,2161.8693034283474,1976.2340636924632,23.95334605868147,179.21862293445065,motorway_A6
1,veh_3,2955.0523959004167,3954.5652826549976,34.05876325981053,269.6170899110071,motorway_A3
1,veh_4,3023.575942273016,3858.3418737632883,28.533974841524444,269.23211581331316,motorway_A6
1,veh_5,3228.4895054143253,2186.6874109195173,34.29249199102969,-0.028727857706444482,motorway_A3
1,veh_6,3717.1806948990643,2083.1442822881627,31.182612706284218,269.7977755343299,motorway_A1
1,veh_7,3024.419659086226,2257.304391849276,25.35234339812933,0.492910430704803,motorway_A1
1,veh_8,2778.985683086975,2951.817324190445,23.568946036014108,0.4646252750033585,motorway_A6
1,veh_9,3566.630276209932,3333.245860411914,22.447627661846465,269.6790062877557,motorway_A3
1,veh_10,3404.2170665316526,2698.356693423207,32.74275581026956,270.60363769063645,motorway_A6
1,veh_11,3983.572470586787,2722.4628397129322,22.902670302035016,90.31842236831203,motorway_A1
1,veh_12,2591.0524995746705,3242.577894942039,32.77084376213938,90.35384429727547,motorway_A3
1,veh_13,3208.646533461196,3387.0283678076908,24.739416480208686,0.4456944956146889,motorway_A1
1,veh_14,2928.0995949955027,2391.2821906395666,28.161284291456145,269.89865466862307,motorway_A3
1,veh_15,3562.358354295571,3365.5466363556325,23.3079186939301,270.42908440179883,motorway_A3
1,veh_16,2699.694073905128,2501.1885553787133,30.050302043223525,-0.21067538462846924,motorway_A3
1,veh_17,2938.830780659025,2503.024823344261,26.363370984972164,90.00000378909508,motorway_A6
1,veh_18,3694.1805205155406,2710.53948488072,23.245100290862236,179.4850447780182,motorway_A3
1,veh_19,3417.0015443383595,3297.254221981258,33.92054873357334,-0.04596957724505413,motorway_A1
1,veh_20,3498.9826264859134,2923.4215529944436,23.182743104809415,179.43573636145257,motorway_A6
1,veh_21,3372.4430743290704,3387.202975233824,26.027144378185394,179.48501653358224,motorway_A3
1,veh_22,2032.3552075180135,3625.185489378158,30.82504366315865,180.68766222074152,motorway_A1
1,veh_23,3292.083707128682,2128.596063502328,24.332784437084154,179.210072348818,motorway_A1
1,veh_24,2113.029298481385,2272.987426009498,23.369358456077755,-0.6205051712593501,motorway_A1
1,veh_25,2250.3860036130322,2478.138281664497,24.0712866264115,90.43942593445426,motorway_A1
1,veh_26,2823.7622745409476,3451.5435553898783,33.94814199590716,89.4049243187833,motorway_A6
1,veh_27,3505.124592084966,2071.8647694965107,32.52069911300452,90.23941906782787,motorway_A3
1,veh_28,3652.627992244563,2407.4803364823815,31.16079781451858,270.1054437366571,motorway_A6
1,veh_29,2342.204157361627,3383.144139549317,27.981901564375196,-0.35561507031151396,motorway_A6
1,veh_30,2785.205002479013,2467.900573445366,34.289886163034545,89.84922323302038,motorway_A3
1,veh_31,3178.8118038285656,3634.6079429827005,23.396083127601962,0.7869569525145838,motorway_A6
1,veh_32,2980.2800035655546,2437.4262475690985,23.556600712570276,180.2167497137617,motorway_A1
1,veh_33,2371.011330243055,3304.4950268457965,31.72806448636797,89.68090944144583,motorway_A1
1,veh_34,3173.6879196250557,2928.1163547425117,31.114873024492375,270.3550709817009,motorway_A3
1,veh_35,3647.5997347077373,3211.3524498202773,34.23013556396098,179.54968869529696,motorway_A6
1,veh_36,2182.9034133103287,2640.3027675167627,33.3712943415915,269.5035044217372,motorway_A1
1,veh_37,2369.136387861094,3755.046612439325,23.129305344497478,270.1305347971537,motorway_A1
1,veh_38,2998.446379984848,2555.772881203182,33.18005354229611,179.6059685345596,motorway_A3
1,veh_39,3176.652019276253,3864.4697931063656,31.009534855327434,269.6926076884904,motorway_A3
1,veh_40,3671.252293715919,2843.174121538911,29.397534870241014,270.1635415194828,motorway_A1
1,veh_41,3768.745143347467,2597.638908013242,26.65373487801002,180.18998337537576,motorway_A1
1,veh_42,2129.1873054395337,3490.802162889414,25.774836901877066,179.70236019967845,motorway_A6
1,veh_43,3327.1839563437866,2197.379842405602,26.826984414336657,269.81262956697736,motorway_A1
1,veh_44,3058.5281928025665,3966.8650364405116,33.045387321864006,89.7880026621434,motorway_A3
1,veh_45,3120.369674285317,2815.1758553253376,30.184280317266314,90.59739332080947,motorway_A1
1,veh_46,3514.24070945835,3378.385830494696,22.70278557067903,179.65971517734278,motorway_A3
1,veh_47,2329.8745887831565,3271.747856642255,35.80275172042477,0.04252178484934144,motorway_A3
1,veh_48,2335.630002345855,3304.1813253944115,29.99034095596462,270.444820479035,motorway_A3
1,veh_49,3418.6747917958273,2198.215267680914,34.86808062690407,270.14437377753495,motorway_A6
1,veh_50,2455.3431601553966,3642.6457532749714,34.37669844674874,180.5944952844703,motorway_A6
1,veh_51,3349.7718636018067,2369.659165273874,30.430649917426617,90.57265265580763,motorway_A3
1,veh_52,2167.9057680586466,2221.657496187806,33.55055130975459,-0.5107128667417284,motorway_A1
1,veh_53,2870.0674146208,2207.714602373289,32.099848843084736,0.08260993497511493,motorway_A1
1,veh_54,2119.7203638505675,2952.976586532068,26.579106374596652,0.6677500315741273,motorway_A6
1,veh_55,2934.6395970023,2160.2471462131502,30.07581873728468,-0.3113841105402032,motorway_A1
1,veh_56,3353.8129792727527,3497.137274931548,27.219999680712146,-0.7705277996513157,motorway_A6
1,veh_57,3708.7129941968565,3401.616513709619,34.939944262580546,269.7160605609812,motorway_A1
1,veh_58,2751.6826107420343,3335.46434915331,30.764235847296877,270.1787195259529,motorway_A3
1,veh_59,2441.240234855109,3923.152855532389,26.934143648659372,90.41982461401332,motorway_A6
1,veh_60,3719.058225925099,3929.4849334490027,35.389959164594714,270.05535644777456,motorway_A1
1,veh_61,3695.3514796846057,2137.151380611676,23.363761212794714,269.3634656532042,motorway_A1
1,veh_62,3431.820997912778,2615.0742808307514,29.57638250457743,179.7191677998353,motorway_A1
1,veh_63,3769.78576034391,2835.2814556528606,23.163842482713516,0.46224596784511673,motorway_A1
1,veh_64,3435.1964746351578,3094.121940492665,25.72830056465961,89.99583677157698,motorway_A1
1,veh_65,3051.718024783331,3857.451855276465,25.825611816529456,270.30445051176565,motorway_A1
1,veh_66,3169.581030517759,2707.227003042619,27.569155323064713,0.3623897209729312,motorway_A3
1,veh_67,3637.473014731534,3344.2063260823516,23.159678895893563,90.10466230184369,motorway_A1
1,veh_68,2318.195480298271,3097.1712210307574,31.696689761506402,90.467291149648,motorway_A1
1,veh_69,2735.714779200769,3004.718823224792,29.692730800509572,270.41287589782735,motorway_A1
1,veh_70,2648.026168898679,3127.8913122737235,26.375865722008815,-0.31607663017683374,motorway_A6
1,veh_71,3392.6090843821285,2721.594136713237,25.399144111564883,0.5108449801775835,motorway_A3
1,veh_72,2310.1958428766334,2351.8715042484873,31.48526257176307,179.6092779212608,motorway_A6
1,veh_73,3060.199296310409,3063.976331185343,34.264843054862475,179.5312940660915,motorway_A1
1,veh_74,2740.5624608915514,3829.2217983682885,31.190025254852454,90.79397505101907,motorway_A6
1,veh_75,3668.7419441691914,2794.726930691833,23.501887158402123,179.613889323404,motorway_A1
1,veh_76,2857.875501821614,3701.3620637718786,35.40557944803001,90.42046628458162,motorway_A1
1,veh_77,2150.649356517097,2973.3849061460583,23.69067517475248,270.7092593209324,motorway_A3
1,veh_78,2824.836893701044,3348.2982372418505,27.624227897740436,180.33491139050167,motorway_A3
1,veh_79,2177.3554631794873,3592.1834302337334,25.913147416704888,-0.27751142343280033,motorway_A6
1,veh_80,2420.887952313723,3599.3127942452206,29.658927467848407,269.5087002241957,motorway_A6
1,veh_81,3839.8908335643537,3848.4518201837354,24.898900491860836,90.44776362763645,motorway_A1
1,veh_82,3237.7544549262734,3619.031185032883,27.53996384165208,269.45802457608715,motorway_A6
1,veh_83,3148.9791917312514,3837.7330467681722,25.973553929675383,89.79790064851836,motorway_A3
1,veh_84,3154.8914285833953,2933.916541794216,31.305727608446592,90.20370907635692,motorway_A1
1,veh_85,2803.1909270332094,2031.9201620072981,29.983532736646655,270.46636623558993,motorway_A6
1,veh_86,1990.9841249782705,2669.847863837233,22.340111225974816,270.45646295965156,motorway_A6
1,veh_87,3192.4053649950993,3638.743657193229,27.488228341927407,-0.6333357975276696,motorway_A6
1,veh_88,3381.6244781406685,3233.131639607894,35.62420775391052,90.41626129380667,motorway_A6
1,veh_89,2263.6776872565324,3830.771418251259,23.45133760969592,-0.06788714071308999,motorway_A6
1,veh_90,3124.789925906516,2435.9299677109198,32.03598788980155,270.2413135859937,motorway_A6
1,veh_91,2663.6126691528248,3608.665941422219,30.239767467188333,90.77826632469052,motorway_A1
1,veh_92,3077.7871513597966,3404.6901477046786,33.24203180224132,-0.3857062628435891,motorway_A3
1,veh_93,3642.0642223923865,3835.099048897616,30.81803195594269,270.5780645242337,motorway_A3
1,veh_94,2372.5405669910797,2250.1543496448544,28.300761576000163,0.23085952455873637,motorway_A3
1,veh_95,3079.443801182956,3989.0435112959217,35.57573569628773,270.549058157896,motorway_A1
1,veh_96,2342.380358671514,2440.709668100576,33.354602495255385,89.36500533169347,motorway_A6
1,veh_97,2430.9472769422946,3346.4998504294845,24.566421912750936,270.00238613409414,motorway_A6
1,veh_98,2162.5199504970637,2252.70009648315,30.431895593856254,179.39718686104547,motorway_A1
1,veh_99,2638.3755397475798,2396.133817048523,23.337615147730585,270.1416416220545,motorway_A6
1,veh_100,3461.5314600910992,3520.1617289140863,34.08236917658159,269.502775775482,motorway_A1
1,veh_101,2238.500096820376,2784.78406865265,31.499186168479486,269.9885862719342,motorway_A6
1,veh_102,2440.6919684049685,2071.3891133501643,26.011631341908757,270.5653344254975,motorway_A3
1,veh_103,3249.6381921695247,3675.7453934819846,30.612072685251025,0.009604024149561852,motorway_A6
1,veh_104,2207.689754334608,2006.976386060497,25.209730606024216,90.28685401763867,motorway_A6
1,veh_105,3084.1605535802596,2791.7181840431676,30.286164803104707,89.66044934169246,motorway_A1
1,veh_106,3931.8127679805925,2392.6368032836685,25.948186993524313,179.11004124205024,motorway_A3
1,veh_107,2462.505249737121,3359.5911908453522,24.99973366399124,0.4186695281848969,motorway_A6
1,veh_108,3820.693380116388,4032.648230426017,28.933120465612,0.7022875528487764,motorway_A6
1,veh_109,2858.2476690171025,2384.0600664971103,25.74303691251664,179.90288247642488,motorway_A6
1,veh_110,2136.7222580454913,2782.797035592816,30.56022871544281,270.16961036239366,motorway_A6
1,veh_111,3823.2892227861967,3263.054938354966,33.67329907952504,269.6917574703261,motorway_A6
1,veh_112,3581.306485997693,2998.132971158,24.403604504642054,0.7245069378533804,motorway_A3
1,veh_113,2611.0521155970782,2134.07867726119,28.650862075910112,270.67439972537886,motorway_A3
1,veh_114,2185.870580632077,2680.21159603117,33.591347890644506,-0.5255642602089023,motorway_A6
1,veh_115,2156.646395704984,3365.648798074979,32.70924415366726,89.92967717425303,motorway_A6
1,veh_116,2691.4110463596116,3423.6381493129034,28.548333968731026,179.89936499758514,motorway_A1
1,veh_117,3157.4416899950497,2557.937125224557,22.7486705927893,0.6265429768750878,motorway_A3
1,veh_118,2986.2338210672847,3072.427225687819,32.804881766446464,-0.7592976101554701,motorway_A1
1,veh_119,2354.54064645107,2680.845046514145,34.84493148644107,179.81329548316057,motorway_A1
2,veh_0,3087.2798265099364,3959.4084925600173,31.91993827208969,0.20488609333634,motorway_A1
2,veh_1,2773.2185159890387,3192.668980587547,26.649642199549184,270.53305319301893,motorway_A6
2,veh_2,2162.1959595145845,1952.2829450712322,24.04877415313039,179.71690006582205,motorway_A6
2,veh_3,2920.9943932218575,3954.337668211082,33.86709724493654,269.8023657828984,motorway_A3
2,veh_4,2995.044529979209,3857.9594698177775,28.580671072747514,269.0554405230738,motorway_A6
2,veh_5,3228.4723113068812,2220.979898600021,34.21930267342489,0.34636349761704865,motorway_A3
2,veh_6,3685.9982764173565,2083.0342240228943,31.329242109144968,269.4619070720134,motorway_A1
2,veh_7,3024.637760322772,2282.6557970889717,25.2662765685742,0.5878249550812057,motorway_A1
2,veh_8,2779.1768072519203,2975.3854952862707,23.72164820431318,0.005707714077931358,motorway_A6
2,veh_9,3544.183000827369,3333.120100544393,22.54646228824475,269.2466079522686,motorway_A3
2,veh_10,3371.4761278624756,2698.701647205796,32.6785256006287,270.46290528123996,motorway_A6
2,veh_11,4006.4747872036282,2722.335558348759,22.7462223447594,90.66699510392945,motorway_A1
2,veh_12,2623.822718401039,3242.3755117548203,32.7171743509663,90.55412615641002,motorway_A3
2,veh_13,3208.8389753939878,3411.7670357969687,24.76846362882722,0.590432496642906,motorway_A1
2,veh_14,2899.938354757968,2391.232378712326,28.29098612265871,270.11656363297476,motorway_A3
2,veh_15,3539.051089201062,3365.721186225652,23.27160591691371,270.59660931259685,motorway_A3
2,veh_16,2699.583579821109,2531.2386542794884,30.17226094914411,-0.40394036998828864,motorway_A3
2,veh_17,2965.1941516439974,2503.024821600794,26.22785926230037,90.47818325414947,motorway_A6
2,veh_18,3694.389436856811,2687.2953234311303,23.082415046704142,179.27623758149892,motorway_A3
2,veh_19,3416.9743291903824,3331.1747597971957,33.79680315907432,-0.4530910005558947,motorway_A1
2,veh_20,3499.2109324385456,2900.2399341067216,23.315687795403235,179.42149207244225,motorway_A6
2,veh_21,3372.677007241328,3361.1768821755973,26.20496585284569,179.47781906249267,motorway_A3
2,veh_22,2031.9852551539232,3594.362665820217,30.823483241089377,180.47657033093898,motorway_A1
2,veh_23,3292.419168667218,2104.2655915788782,24.527947787538125,179.5122240667898,motorway_A1
2,veh_24,2112.776216588803,2296.3554140316683,23.411398263766955,-0.9770809064092411,motorway_A1
2,veh_25,2274.4565823046055,2477.9536704415755,23.882063374440314,90.01987523889842,motorway_A1
2,veh_26,2857.708585566762,3451.8961354700523,33.75042101734854,89.35684984226539,motorway_A6
2,veh_27,3537.6450072743974,2071.72887723928,32.56191483991641,90.56519309945806,motorway_A3
2,veh_28,3621.467247198546,2407.5376829245106,31.172152454821433,270.31406359574726,motorway_A6
2,veh_29,2342.0304844997045,3411.125502148294,27.829966259827106,-0.45115250506726623,motorway_A6
2,veh_30,2819.494769912343,2467.990808926102,34.387162376045985,89.87116412461711,motorway_A3
2,veh_31,3179.133138690332,3658.0018193100705,23.59520661073099,0.6053154264777243,motorway_A6
2,veh_32,2980.1908892481197,2413.8698154162894,23.739956108805565,180.38684615002927,motorway_A1
2,veh_33,2402.738902695433,3304.671725261811,31.759621036894334,89.29541384347644,motorway_A1
2,veh_34,3142.5736440783235,2928.309177283516,31.24241135419996,270.3051497072909,motorway_A3
2,veh_35,3647.868760776447,3177.1233714555083,34.1070705719091,179.5158528662558,motorway_A6
2,veh_36,2149.5333718959546,2640.013592766647,33.24020244572078,269.3244486905945,motorway_A1
2,veh_37,2346.007142542643,3755.099307011164,23.18484908768771,269.88546520491207,motorway_A1
2,veh_38,2998.674562272898,2522.593612285482,33.00412834999658,179.10851048764158,motorway_A3
2,veh_39,3145.642930698384,3864.30342750402,30.863065629589418,270.1341667981823,motorway_A3
2,veh_40,3641.8548786000606,2843.258031925231,29.563329910452374,269.89757356568003,motorway_A1
2,veh_41,3768.6567641111187,2570.985319660868,26.552823092217455,180.13596655266292,motorway_A1
2,veh_42,2129.3211998183133,3465.0276737652102,25.585666049092655,179.25671094085004,motorway_A6
2,veh_43,3300.357115378716,2197.292112126518,26.68288627179508,270.2554195935004,motorway_A1
2,veh_44,3091.5733539227094,3966.9873057981413,33.092837910401045,89.48946588677664,motorway_A3
2,veh_45,3150.552313928357,2814.8611452210725,30.214515888468856,90.90559474199733,motorway_A1
2,veh_46,3514.37554256493,3355.6834453182087,22.70442057486818,179.6068583598597,motorway_A3
2,veh_47,2329.9011596192436,3307.550598502971,35.85345876261788,-0.38916867104032016,motorway_A3
2,veh_48,2305.640565192328,3304.414155524896,30.097070415056184,270.05593643524344,motorway_A3
2,veh_49,3383.8068218642256,2198.3031280997984,34.8589358227652,269.9278085746012,motorway_A6
2,veh_50,2454.9864773666077,3608.2709052973164,34.511050561751375,180.7439372287761,motorway_A6
2,veh_51,3380.200993619599,2369.3550259024328,30.40955946855564,91.05134963740284,motorway_A3
2,veh_52,2167.606715118148,2255.206714666442,33.42972028084235,-0.09912213252058144,motorway_A1
2,veh_53,2870.1136966598856,2239.8144178512903,32.139000501951855,-0.026546111442762532,motorway_A1
